Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment,processed_text
4677,Bagus utk dipake di waktu malem trimakasih lazada,5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,bagus utk dipake malem trimakasih lazada
4678,Barang bagus sesuai pesanan,4,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,barang bagus sesuai pesan
4679,Produk sesuai deskripsi.. imakasih...,5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,produk sesuai deskripsi imakasih
4680,Barang saya sudah terima... terimakasih anak saya suka bgt... saya jd puas,5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,barang terima terimakasih anak suka bgt jd puas
4681,Fast response hanya Saja dusnya trlalu tertekan . Kasian Ka.. 😂😂,4,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,fast response dus trlalu tekan kasi ka 
4682,Saya pesen yang putih ...datang nya yg item om....,3,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,neutral,sen putih nya yg item om
4683,Barang sesuai gambar.....,3,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,neutral,barang sesuai gambar
4684,"Proses cepat, kualitas dibawah harga.",5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,proses cepat kualitas bawah harga
4685,"Paket cepat sampai dan packing baik
Sesuai deskripsi, thx",4,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,paket cepat packing sesuai deskripsi thx
4686,"Ok banget, sesuai deskripsi, padahal termurah dibanding toko lain!",5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,ok banget sesuai deskripsi murah banding toko
4687,"Cepet sampenya,,makasih bos,,",4,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,cepet sampenyamakasih bos
4688,Fast respon...... pengiriman cepat....,5,handphone,Kaca Pembesar Layar HP / Enlarged Screen Handphone,316054775,195,3309977,https://www.tokopedia.com/guangzhouteknol/kaca-pembesar-layar-hp-enlarged-screen-handphone,positive,fast respon kirim cepat
4689,Okeeh shiip sesuai pesanan.. Thanks,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,okeeh shiip sesuai pesan thanks
4690,"proses cepat, respon cepat dan barang sesuai, semoga awet ..",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,proses cepat respon cepat barang sesuai moga awet
4691,"barang sudah diterima sesuai deskripsi, tp blon dibuka ... 
Proses dan pengiririman cepat... 
Recommended seller. 
Thanks seller jg Bukalapak",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang terima sesuai deskripsi tp blon buka proses pengiririman cepat recommended seller thanks seller jg bukalapak
4692,woiiiiiiiiii gimana sih pesanan  CEPET BANGET sampe nya baru mau komplennnnn :D,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,woiiiiiiiiii gimana sih pesan cepet banget sampe nya komplennnnn d
4693,Goooooooooooood...!!!!!!!,3,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,neutral,goooooooooooood
4694,Mantaaapp..super aman pengirimanny.. double bubble.. semoga awet.. cepet pula sampeny.. mksiii admiinn,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,mantaaappsuper aman pengirimanny double bubble moga awet cepet sampeny mksiii admiinn
4695,Gak ragu deh beli di official store oppo 👍👍👍,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,gak ragu deh beli official store oppo 
4696,"barang seduai deskripsi, rekomended seller",4,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang dua deskripsi rekomended seller
4697,Mantap betuuuulllllllllllllll,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,mantap betuuuulllllllllllllll
4698,Produk original. Sesuai dengan deskripsi. Bagus. Pengiriman lumayan cepat.  Rapi.,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,produk original sesuai deskripsi bagus kirim lumayan cepat rapi
4699,"Pelayanan cepat,.siang order malamnya langsung sampai barangnya,..sayangnya ga ada bonus atau promo,..",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,layan cepatsiang order malam langsung barangnyasayangnya ga bonus promo
4700,"Produk ok,fungsional ok,sesuai sm deskripsi n ekspektasi",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,produk okfungsional oksesuai sm deskripsi n ekspektasi
4701,"Pengiriman cpt, packing rapi",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,kirim cpt packing rapi
4702,Bintang yg berbicara.....,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,bintang yg bicara
4703,Barang cepat dikirim dan respon penjual baik,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang cepat kirim respon jual
4704,Alhamdulillah pesanan diterima dg baik dan aman dg hitungan jam.. cepat sekali. Respon pejual juga sangat baik. Thanks oppo thank tokopedia.,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,alhamdulillah pesan terima dg aman dg hitung jam cepat respon jual thanks oppo thank tokopedia
4705,"Pengiriman tepat d tgl 18 april. Diterima  tgl 21 april. Packing rapih dan aman. Plus bonus, semua sesuai deskripsi Puuaasss bgt. Thank you seller",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,kirim d tgl 18 april terima tgl 21 april packing rapih aman plus bonus sesuai deskripsi puuaasss bgt thank you seller
4706,Keren parah!! Worth to buy udah gitu ada bonus JBL speakernya..,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,keren parah worth to buy udah gitu bonus jbl speakernya
4707,Recomended banget deh... Brg sesuai pesanan dan hadiahx jg dapet...,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,recomended banget deh brg sesuai pesan hadiahx jg dapet
4708,Gratis an nya mantul.. Pengiriman tepat waktu.. Barang datang dengan selamat..,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,gratis an nya mantul kirim barang selamat
4709,"Packing ny tidak safety, bubblewarp ny hanya 1 lapis padahal ini barang hp lo mba/mas",3,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,neutral,packing ny safety bubblewarp ny 1 lapis barang hp lo mbamas
4710,"Barang sesuai pesanan, paket rapi dpt free gift jg.. recommended seller",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang sesuai pesan paket rapi dpt free gift jg recommended seller
4711,Packing aman kualitas oke lumayan puas,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,packing aman kualitas oke lumayan puas
4712,Mantap.....semoga kedpn nya bnyk bonus dan discount nya,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,mantapsemoga kedpn nya bnyk bonus discount nya
4713,barang da sampai n respon cepat,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang da n respon cepat
4714,"PO ya sabar aja nunggunya, tgl 12 aprl pesen, 21 aprl sampe. Kemasan buble warp nya kurang rapet. Over all top dah, sdh dioprek ok barangnya",4,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,po ya sabar aja nunggunya tgl 12 aprl sen 21 aprl sampe kemas buble warp nya rapet over all top dah sdh dioprek ok barang
4715,Ok barang sesuai dan  respon pengiriman cepat. Top!!,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,ok barang sesuai respon kirim cepat top
4716,"Seller, pengirim J&amp;T dan tokopedia luar biasa.... jadi Semakin setia jadi TOPPER....",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,seller kirim jampt tokopedia setia topper
4717,Alhamdulillah puas puas puas,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,alhamdulillah puas puas puas
4718,Barang original masih dalam bentuk segel. Walau PO namun barang datang lebih cepet dari ekspektasi. Bonus juga sesuai dan packing super rapi. Sangat puas!,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,barang original bentuk segel po barang cepet ekspektasi bonus sesuai packing super rapi puas
4719,warna sesuai packing rapi dan aman sekali. barang sesuai deskripsi,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,warna sesuai packing rapi aman barang sesuai deskripsi
4720,Ternyata paket lebih cepat sampai dari estimasi pengiriman. Packing nya jg bagus jadi gak basah walaupun kena hujan dan sudah dilapisi bubble wrap.,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,paket cepat estimasi kirim packing nya jg bagus gak basah kena hujan lapis bubble wrap
4721,"Produk sesuai deskripsi dan original, Adminnya fast response, dan paketnya sampai dengan cepat. Terima kasih juga atas free JBL Speakernya.",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,produk sesuai deskripsi original adminnya fast response paket cepat terima kasih free jbl speakernya
4722,"Saya akan pesan lagi sepertinya
Hehe",5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,pesan hehe
4723,Pengiriman Lbh cpt dr perkiraan. Hp nya keren. sesuai deskripsi dikirim lengkap sm bonusnya. Pokoknya ga nyesel ikutan PO OPPO F11 di tokopedia..,5,handphone,OPPO F11 Smartphone 4GB/128GB - Marble Green &#40;Garansi Resmi&#41;,437061596,151,1562471,https://www.tokopedia.com/oppo/oppo-f11-smartphone-4gb-128gb-marble-green-garansi-resmi,positive,kirim lbh cpt dr kira hp nya keren sesuai deskripsi kirim lengkap sm bonus pokok ga nyesel ikut po oppo f11 tokopedia
4724,Kualitas produk bagus harga cukup terjangkau,4,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,kualitas produk bagus harga jangkau
4725,Sesuai fungsinya namun ternyata barangnya kecil banget,4,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,sesuai fungsi barang banget
4726,Barang sesuai pesanan berfungsi dengan baik dan packing aman kiriman cepat.,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,barang sesuai pesan fungsi packing aman kirim cepat
4727,Sipp...cocok...lanjutkan,3,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,neutral,sippcocoklanjutkan
4728,"Barang sesuai gambar, tidak ada cacat, pengiriman cepat, kemasan rapi dilapisi plastik gembung.....",5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,barang sesuai gambar cacat kirim cepat kemas rapi lapis plastik gembung
4729,Oke barang nya mantap...,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,oke barang nya mantap
4730,Packing bagus dan respon cepat,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,packing bagus respon cepat
4731,"Gan Paketnya sdh sampai..Alhamdulillah barang nya cekil tpi bisa nahan tab ukuran 10&#34;...mantap

tp paket yes nya lmyan delay ya..hiks",4,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,gan paket sdh sampaialhamdulillah barang nya cekil tpi nahan tab ukur 1034mantap tp paket yes nya lmyan delay yahiks
4732,Sesuai dengan produk dan bagus,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,sesuai produk bagus
4733,Produk sesuai mantaap.......,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,produk sesuai mantaap
4734,"Ini adalah pembelian kedua saya di toko ini. Seller sangat responsif ketika tahu saya butuh barang ini dengan segera, kemudian mengirimkan barang beberapa saat setelah transaksi selesai. Recommended seller pokoknya",5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,beli toko seller responsif butuh barang kirim barang transaksi selesai recommended seller pokok
4735,Suka dengan produknya. Pas dengan iphone 6s saya yang menggunakan case anti crack,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,suka produk pas iphone 6s case anti crack
4736,super fast shipping.. great product 👍👍👍,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,super fast shipping great product 
4737,super fast shipping.. great product..👍👍👍,5,handphone,Universal Foldable Tablet Smartphone Stand Holder / Dudukan Handphone,329531597,65,2272684,https://www.tokopedia.com/stylesupply/universal-foldable-tablet-smartphone-stand-holder-dudukan-handphone-1,positive,super fast shipping great product
4738,Makasih barang sdh sampe trimakasih jg bonusnya kmrn agak bingung aja soal slh kirim resi barang oky,5,handphone,Multi Stand Dudukan Sandaran Hp Smartphone Universal  ,212225808,3,1413588,https://www.tokopedia.com/firtoyacc/multi-stand-dudukan-sandaran-hp-smartphone-universal,positive,makasih barang sdh sampe trimakasih jg bonus kmrn bingung aja slh kirim resi barang oky
4739,Brownnnn lucuuu .... gak dapat connie,5,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,brownnnn lucuuu gak connie
4740,Lucu sesuai gmbar thxxx,4,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,lucu sesuai gmbar thxxx
4741,"Barangnya sudah sampai lucu2 bgt,seller nya baik lagi,recommended onshop",5,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,barang lucu2 bgtseller nya lagirecommended onshop
4742,"Barang sesuai foto dan HP saya Samsung A9 bisa berdiri walau kalau suka ditekan bisa jatuh karena berat, cuma okelah si brown kuat nahan hp saya hehehe.",5,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,barang sesuai foto hp samsung a9 diri suka tekan jatuh berat oke si brown kuat nahan hp hehehe
4743,Produk sesuai deskripsi &amp; harga ok.,5,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,produk sesuai deskripsi amp harga ok
4744,Terima 🙏💕🙇 kasih 😘💕 sukses selalu,5,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,terima  kasih  sukses
4745,Barang diterima dengan baik. Packing ok. Respon seller cepat.,4,handphone,Stand HP Handphone Karakter Line 3D Lucu Unik Moon Brown Cony - KCR006,480071877,159,499950,https://www.tokopedia.com/toko-49/stand-hp-handphone-karakter-line-3d-lucu-unik-moon-brown-cony-kcr006,positive,barang terima packing ok respon seller cepat
4746,ok................................................,5,handphone,Tongsis Full Black Kabel Selfie Stick Mini Hp Handphone,343761278,18,2940563,https://www.tokopedia.com/obosacc/tongsis-full-black-kabel-selfie-stick-mini-hp-handphone,positive,ok
4747,"Kirim barang nya sdh rusak...
Dikomplain malah ga terima maki&amp;#34; dan menghina pembeli",1,handphone,Tongsis Full Black Kabel Selfie Stick Mini Hp Handphone,343761278,18,2940563,https://www.tokopedia.com/obosacc/tongsis-full-black-kabel-selfie-stick-mini-hp-handphone,negative,kirim barang nya sdh rusak komplain ga terima makiamp34 hina beli
4748,Bagus barangnya... Berfungsi dngn baik,5,handphone,Tongsis Full Black Kabel Selfie Stick Mini Hp Handphone,343761278,18,2940563,https://www.tokopedia.com/obosacc/tongsis-full-black-kabel-selfie-stick-mini-hp-handphone,positive,bagus barang fungsi dngn
4749,"Good,  cepet responnya.  Packing bagus",5,handphone,Tongsis Full Black Kabel Selfie Stick Mini Hp Handphone,343761278,18,2940563,https://www.tokopedia.com/obosacc/tongsis-full-black-kabel-selfie-stick-mini-hp-handphone,positive,good cepet responnya packing bagus
4750,Tongkatnya bagus tapi tombol kecil ada lepas..,4,handphone,Tongsis Full Black Kabel Selfie Stick Mini Hp Handphone,343761278,18,2940563,https://www.tokopedia.com/obosacc/tongsis-full-black-kabel-selfie-stick-mini-hp-handphone,positive,tongkat bagus tombol lepas
4751,Produk mantab delivery cepattt,5,handphone,Holder HP / Spion Holder Handphone untuk Motor Holder 360,278249203,3,2695199,https://www.tokopedia.com/mascomputer/holder-hp-spion-holder-handphone-untuk-motor-holder-360-1,positive,produk mantab delivery cepattt
4752,Terimakasih barang sudah diterima dengan baik..,5,handphone,Holder HP / Spion Holder Handphone untuk Motor Holder 360,278249203,3,2695199,https://www.tokopedia.com/mascomputer/holder-hp-spion-holder-handphone-untuk-motor-holder-360-1,positive,terimakasih barang terima
4753,"Busa penjepit, salah 1nya ada yg penyok. Kecewa",3,handphone,Holder HP / Spion Holder Handphone untuk Motor Holder 360,278249203,3,2695199,https://www.tokopedia.com/mascomputer/holder-hp-spion-holder-handphone-untuk-motor-holder-360-1,neutral,busa jepit salah 1nya yg penyok kecewa
4754,"Barang sudah di terima dengan packing yg rapi &amp; barang sangat sesuai dgn fhoto,  mantap... 
Semoga sukses ya gan... 👍👍👍🤗🤗",5,handphone,Game Handle Gamepad Joystick Holder Mobile Legend PUBG handphone,327881733,"1,1rb",3589123,https://www.tokopedia.com/mainlandshop/game-handle-gamepad-joystick-holder-mobile-legend-pubg-handphone,positive,barang terima packing yg rapi amp barang sesuai dgn fhoto mantap moga sukses ya gan 
4755,bagus. super murah. berfungsi dengan baik. fast response,5,handphone,Game Handle Gamepad Joystick Holder Mobile Legend PUBG handphone,327881733,"1,1rb",3589123,https://www.tokopedia.com/mainlandshop/game-handle-gamepad-joystick-holder-mobile-legend-pubg-handphone,positive,bagus super murah fungsi fast response
4756,Mantap barangny gann 👌👌,5,handphone,Game Handle Gamepad Joystick Holder Mobile Legend PUBG handphone,327881733,"1,1rb",3589123,https://www.tokopedia.com/mainlandshop/game-handle-gamepad-joystick-holder-mobile-legend-pubg-handphone,positive,mantap barangny gann 
4757,Super puas pelayanan nya. Cepat pengiriman barang.,5,handphone,Tongsis Bluetooth tripod A19 / Tripod HP Handphone SELFIE STICK A19,381777730,5,4865501,https://www.tokopedia.com/gadgetstoreindo2/tongsis-bluetooth-tripod-a19-tripod-hp-handphone-selfie-stick-a19,positive,super puas layan nya cepat kirim barang
4758,Kualitas mantap sangat berguna untuk navigasi dimobil.Sellernya pun ramah dan sangat fast response dalam menangani pesanan saya.Recommended Seller.👍,5,handphone,Ready stok GETIHU Original phone holder handphone AC magnetik,485101257,1,5359950,https://www.tokopedia.com/skc56/ready-stok-getihu-original-phone-holder-handphone-ac-magnetik,positive,kualitas mantap guna navigasi dimobilsellernya ramah fast response tangan pesan sayarecommended seller
4759,Buat dewasa bukan anak kegedean,2,handphone,HP HANDPHONE JAM TANGAN ANAK JUAL JG KAOS MURAH PEMUTIH KADO ULANG,166581514,88,2028094,https://www.tokopedia.com/sahabatonlineku/hp-handphone-jam-tangan-anak-jual-jg-kaos-murah-pemutih-kado-ulang,negative,dewasa anak gede
4760,Ya bagus untuk hadiah anak2.,5,handphone,HP HANDPHONE JAM TANGAN ANAK JUAL JG KAOS MURAH PEMUTIH KADO ULANG,166581514,88,2028094,https://www.tokopedia.com/sahabatonlineku/hp-handphone-jam-tangan-anak-jual-jg-kaos-murah-pemutih-kado-ulang,positive,ya bagus hadiah anak2
